"Voluntary context switches","Socket messages received","nogoods","System time (seconds)","Average total size (kbytes)","flatFloatVars","eliminatedImplications","flatFloatConstraints","failures","status","Swaps","User time (seconds)","peakDepth","Average shared text size (kbytes)","Socket messages sent","flatBoolConstraints","flatIntVars","flatSetConstraints","propagators","iteration","flatBoolVars","intVariables","Command being timed","boolVariables","Minor (reclaiming a frame) page faults","flatIntConstraints","Signals delivered","data_file","paths","evaluatedHalfReifiedConstraints","Exit status","peakMem","flatSetVars","Major (requiring I/O) page faults","nodes","Page size (bytes)","Elapsed (wall clock) time (h:mm:ss or m:ss)","Maximum resident set size (kbytes)","Percent of CPU this job got","propagations","File system outputs","problem","model","restarts","variables","floatVariables","method","Average resident set size (kbytes)","evaluatedReifiedConstraints","Average stack size (kbytes)","setVariables","solveTime","eliminatedLinearConstraints","Involuntary context switches","File system inputs","initTime","backjumps","flatTime","Average unshared data size (kbytes)"
"103","0","","0.01","0","","","","","","0","0.04","","0","0","","96","","","1","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1855","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16504","91%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","8","8","","","0:00:00.048116","0"
"102","0","","0.01","0","","","","","","0","0.04","","0","0","","96","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1851","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16432","93%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","10","0","","","0:00:00.047877","0"
"101","0","","0.01","0","","","","","","0","0.04","","0","0","","96","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1851","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16360","95%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","9","0","","","0:00:00.047666","0"
"101","0","","0.00","0","","","","","","0","0.05","","0","0","","96","","","4","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1854","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16548","95%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","9","0","","","0:00:00.047766","0"
"101","0","","0.02","0","","","","","","0","0.03","","0","0","","96","","","5","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1854","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16616","95%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","9","0","","","0:00:00.047161","0"
"101","0","","0.01","0","","","","","","0","0.04","","0","0","","96","","","6","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1853","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16380","95%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","9","0","","","0:00:00.047483","0"
"101","0","","0.02","0","","","","","","0","0.03","","0","0","","96","","","7","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1856","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16652","95%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","9","0","","","0:00:00.047411","0"
"101","0","","0.01","0","","","","","","0","0.04","","0","0","","96","","","8","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1851","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16508","95%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","9","0","","","0:00:00.047657","0"
"101","0","","0.00","0","","","","","","0","0.05","","0","0","","96","","","9","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1854","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16600","93%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","9","0","","","0:00:00.048010","0"
"101","0","","0.01","0","","","","","","0","0.04","","0","0","","96","","","10","","","""minizinc --solver org.minizinc.mzn-fzn -c -s multi-knapsack/mknapsack_global.mzn multi-knapsack/mknap2-40.dzn""","","1853","7","0","multi-knapsack/mknap2-40.dzn","0","","0","","","0","","4096","0:00.06","16552","95%","","48","multi-knapsack","multi-knapsack/mknapsack_global.mzn","","","","maximize","0","","0","","","","9","0","","","0:00:00.047372","0"
"104","0","","0.01","0","","","","","","0","0.03","","0","0","","122","","","1","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1526","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.06","15432","69%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","16","","","0:00:00.053077","0"
"100","0","","0.00","0","","","","","","0","0.04","","0","0","","122","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1523","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.04","15364","91%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","0","","","0:00:00.035787","0"
"98","0","","0.01","0","","","","","","0","0.03","","0","0","","122","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1523","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.04","15276","93%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","0","","","0:00:00.035382","0"
"98","0","","0.01","0","","","","","","0","0.03","","0","0","","122","","","4","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1521","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.04","15324","91%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.035420","0"
"98","0","","0.01","0","","","","","","0","0.03","","0","0","","122","","","5","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1527","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.04","15568","93%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","0","","","0:00:00.035420","0"
"98","0","","0.01","0","","","","","","0","0.03","","0","0","","122","","","6","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1524","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.04","15360","93%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","10","0","","","0:00:00.035185","0"
"98","0","","0.01","0","","","","","","0","0.03","","0","0","","122","","","7","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1522","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.04","15332","93%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.034828","0"
"98","0","","0.01","0","","","","","","0","0.02","","0","0","","122","","","8","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1527","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.04","15368","93%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","10","0","","","0:00:00.035533","0"
"98","0","","0.01","0","","","","","","0","0.02","","0","0","","122","","","9","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1523","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.04","15384","91%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.035042","0"
"98","0","","0.02","0","","","","","","0","0.02","","0","0","","122","","","10","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-7-04.dzn""","","1523","112","0","city-position/city-7-04.dzn","0","","0","","","0","","4096","0:00.04","15444","91%","","56","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","0","","","0:00:00.035076","0"
"100","0","","0.02","0","","","","","","0","0.02","","0","0","","68","","","1","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1480","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.06","15228","72%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","10","8","","","0:00:00.049357","0"
"99","0","","0.01","0","","","","","","0","0.03","","0","0","","68","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1483","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.04","15308","93%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","0","","","0:00:00.034185","0"
"97","0","","0.00","0","","","","","","0","0.03","","0","0","","68","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1484","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.04","15288","93%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","0","","","0:00:00.033857","0"
"98","0","","0.00","0","","","","","","0","0.03","","0","0","","68","","","4","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1486","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.04","15188","93%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.034103","0"
"98","0","","0.01","0","","","","","","0","0.03","","0","0","","68","","","5","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1481","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.04","15108","91%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","0","","","0:00:00.033515","0"
"98","0","","0.01","0","","","","","","0","0.02","","0","0","","68","","","6","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1483","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.04","15252","91%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","10","0","","","0:00:00.033653","0"
"98","0","","0.00","0","","","","","","0","0.03","","0","0","","68","","","7","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1483","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.04","15300","91%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","0","","","0:00:00.033691","0"
"98","0","","0.01","0","","","","","","0","0.02","","0","0","","68","","","8","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1482","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.04","15220","93%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","11","0","","","0:00:00.034106","0"
"98","0","","0.00","0","","","","","","0","0.03","","0","0","","68","","","9","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1484","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.04","15296","91%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.033673","0"
"98","0","","0.00","0","","","","","","0","0.04","","0","0","","68","","","10","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-05.dzn""","","1484","62","0","city-position/city-5-05.dzn","0","","0","","","0","","4096","0:00.04","15320","93%","","32","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","11","0","","","0:00:00.033529","0"
"100","0","","0.01","0","","","","","","0","0.02","","0","0","","100","","","1","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1515","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15232","91%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","8","","","0:00:00.036289","0"
"99","0","","0.00","0","","","","","","0","0.04","","0","0","","100","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1517","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15424","93%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.035113","0"
"98","0","","0.02","0","","","","","","0","0.02","","0","0","","100","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1520","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15592","93%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.034798","0"
"97","0","","0.01","0","","","","","","0","0.02","","0","0","","100","","","4","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1514","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15416","93%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","7","0","","","0:00:00.034362","0"
"98","0","","0.01","0","","","","","","0","0.03","","0","0","","100","","","5","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1514","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15284","93%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","8","0","","","0:00:00.035143","0"
"98","0","","0.00","0","","","","","","0","0.03","","0","0","","100","","","6","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1510","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15228","91%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","10","0","","","0:00:00.034921","0"
"98","0","","0.00","0","","","","","","0","0.03","","0","0","","100","","","7","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1517","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15472","93%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.034846","0"
"98","0","","0.01","0","","","","","","0","0.02","","0","0","","100","","","8","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1516","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15276","89%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","10","0","","","0:00:00.035352","0"
"98","0","","0.02","0","","","","","","0","0.01","","0","0","","100","","","9","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1519","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15596","93%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.034905","0"
"98","0","","0.00","0","","","","","","0","0.04","","0","0","","100","","","10","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-5-08.dzn""","","1515","94","0","city-position/city-5-08.dzn","0","","0","","","0","","4096","0:00.04","15276","95%","","48","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","10","0","","","0:00:00.034914","0"
"100","0","","0.01","0","","","","","","0","0.03","","0","0","","29","","","1","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-4-04.dzn""","","1457","25","0","city-position/city-4-04.dzn","0","","0","","","0","","4096","0:00.05","15160","72%","","24","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","10","8","","","0:00:00.046447","0"
"99","0","","0.01","0","","","","","","0","0.03","","0","0","","29","","","2","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-4-04.dzn""","","1458","25","0","city-position/city-4-04.dzn","0","","0","","","0","","4096","0:00.04","15088","93%","","24","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","10","0","","","0:00:00.033243","0"
"98","0","","0.01","0","","","","","","0","0.02","","0","0","","29","","","3","","","""minizinc --solver org.minizinc.mzn-fzn -c -s city-position/city-position.mzn city-position/city-4-04.dzn""","","1457","25","0","city-position/city-4-04.dzn","0","","0","","","0","","4096","0:00.04","14960","93%","","24","city-position","city-position/city-position.mzn","","","","minimize","0","","0","","","","9","0","","","0:00:00.033002","0"
